Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
34827,1001,Hazardous wastes,Inorganic chemicals (D),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34828,1001,Hazardous wastes,Inorganic chemicals (D),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34829,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Inorganic chemicals (D) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34830,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,2.153783343,Core waste,A total of 2.15 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
34831,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,5.81965879,Core waste,A total of 5.82 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Unsustainable waste management. Look for eco-friendly alternatives.
34832,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,89.64138408,Core waste,A total of 89.64 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
34833,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Disposal,2.008717379,Core waste,A total of 2.01 tonnes of Inorganic chemicals (D) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
34834,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Inorganic chemicals (D) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
34835,1001,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,18.07845641,Core waste,A total of 18.08 tonnes of Inorganic chemicals (D) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
34843,1001,Hazardous wastes,Oils (J),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34844,1001,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going.
34845,1001,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
34846,1001,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34847,1001,Hazardous wastes,Oils (J),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
34848,1001,Hazardous wastes,Oils (J),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Oils (J) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
34849,1001,Hazardous wastes,Oils (J),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
34850,1001,Hazardous wastes,Oils (J),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
34851,1001,Hazardous wastes,Oils (J),C&I,Disposal,6.909697417,Core waste,A total of 6.931 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
34852,1001,Hazardous wastes,Oils (J),C&I,Disposal,0.59490331,Core waste,A total of 0.59 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
34853,1001,Hazardous wastes,Oils (J),C&I,Recycling,888.7931116,Core waste,A total of 888.79 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
34854,1001,Hazardous wastes,Oils (J),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
34855,1001,Hazardous wastes,Oils (J),C&I,Energy recovery,145.3030575,Core waste,"A total of 145.30 tonnes of Oils (J) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
34856,1001,Hazardous wastes,Oils (J),C&I,Recycling,581.2122301,Core waste,A total of 581.21 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
34864,1001,Hazardous wastes,Organic chemicals (M),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
34865,1001,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
34866,1001,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
34867,1001,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34868,1001,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
34869,1001,Hazardous wastes,Organic chemicals (M),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
34870,1001,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34871,1001,Hazardous wastes,Organic chemicals (M),C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
34872,1001,Hazardous wastes,Organic chemicals (M),C&I,Disposal,2.343238541,Core waste,A total of 2.34 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
34873,1001,Hazardous wastes,Organic chemicals (M),C&I,Disposal,0.028237338,Core waste,A total of 0.03 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
34874,1001,Hazardous wastes,Organic chemicals (M),C&I,Recycling,0.260103853,Core waste,A total of 0.26 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
34875,1001,Hazardous wastes,Organic chemicals (M),C&I,Disposal,1.082178242,Core waste,A total of 1.08 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
34876,1001,Hazardous wastes,Organic chemicals (M),C&I,Energy recovery,0.060121013,Core waste,"A total of 0.06 tonnes of Organic chemicals (M) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34877,1001,Hazardous wastes,Organic chemicals (M),C&I,Recycling,0.060121013,Core waste,A total of 0.06 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
34885,1001,Hazardous wastes,Organic solvents (G),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34886,1001,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
34887,1001,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
34888,1001,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34889,1001,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
34890,1001,Hazardous wastes,Organic solvents (G),C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
34891,1001,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
34892,1001,Hazardous wastes,Organic solvents (G),C&I,Energy recovery,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
34893,1001,Hazardous wastes,Organic solvents (G),C&I,Disposal,0.034656146,Core waste,A total of 0.03 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Destructive waste disposal—consider greener options for the future.
34894,1001,Hazardous wastes,Organic solvents (G),C&I,Disposal,0.362393197,Core waste,A total of 0.36 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
34895,1001,Hazardous wastes,Organic solvents (G),C&I,Recycling,4.384714856,Core waste,A total of 4.38 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
34896,1001,Hazardous wastes,Organic solvents (G),C&I,Disposal,3.516512221,Core waste,A total of 3.52 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 1/10. Degrading environmental quality. Try to implement better waste practices.
34897,1001,Hazardous wastes,Organic solvents (G),C&I,Energy recovery,0.39072358,Core waste,"A total of 0.39 tonnes of Organic solvents (G) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34898,1001,Hazardous wastes,Organic solvents (G),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34906,1001,Hazardous wastes,Other,C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
34907,1001,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
34908,1001,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
34909,1001,Hazardous wastes,Other,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
34910,1001,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
34911,1001,Hazardous wastes,Other,C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
